time,map_coverage
1617752406.054067,4.5
1617752411.0495763,6.25
1617752416.0780861,6.75
1617752421.0600712,7.5
1617752426.0237665,7.75
1617752430.9520688,8.75
1617752435.767057,8.75
1617752440.4835343,8.75
1617752445.3544154,8.75
1617752450.2148516,8.75
1617752455.0792506,8.75
1617752460.027124,9.5
1617752465.1588953,10.0
1617752470.2234728,10.0
1617752475.2760508,10.0
1617752480.373676,10.75
1617752485.4513597,11.25
1617752490.7244725,11.25
1617752495.6430976,11.25
1617752500.2698445,11.25
1617752505.2254088,11.25
1617752510.1863005,11.25
1617752515.1572182,11.25
1617752520.3107533,11.25
1617752576.7508724,17.75
1617752581.7809355,21.0
1617752586.6865408,21.5
1617752591.4902334,21.5
1617752596.7319639,21.5
1617752601.969797,21.5
1617752607.3065827,21.5
1617752612.367927,21.5
1617752617.0390875,21.5
1617752621.7646024,21.5
1617752626.44861,21.5
1617752631.099243,21.5
1617752636.1526344,21.5
1617752641.088186,21.5
1617752646.080739,21.5
1617752651.1534154,21.5
1617752656.3202777,21.5
1617752661.483644,21.5
1617752666.6115587,21.5
1617752671.746949,22.0
1617752677.0328176,22.0
1617752681.9251008,22.0
1617752686.7081983,22.0
1617752691.7258735,22.0
1617752696.671652,22.0
1617752752.786511,24.25
1617752757.573441,25.5
1617752762.7692614,25.5
1617752767.71909,25.5
1617752772.9746702,25.5
1617752778.1343298,26.5
1617752782.8914683,26.75
1617752787.6504521,26.75
1617752792.7303195,26.75
1617752797.8888662,26.75
1617752803.032508,26.75
1617752807.9218166,27.0
1617752812.8050718,27.0
1617752817.7205687,27.0
1617752823.0019596,27.0
1617752828.237178,27.0
1617752833.26996,27.0
1617752838.2228475,27.0
1617752842.9996195,27.0
1617752848.1552944,27.0
1617752853.514916,27.0
1617752858.8141704,27.0
1617752863.6417985,27.0
1617752868.6165352,27.0
1617752873.3639774,27.0
1617752929.1101227,31.0
1617752934.1751711,31.5
1617752939.2494164,31.5
1617752944.274842,31.5
1617752949.3597002,31.5
1617752954.4249291,31.5
1617752959.463398,31.5
1617752964.4058917,31.5
1617752969.503818,31.5
1617752974.4699106,31.5
1617752979.5915077,31.5
1617752984.6537693,31.5
1617752989.6577728,31.5
1617752994.8141613,31.5
1617752999.8799384,31.5
1617753004.7525027,31.5
1617753009.5039537,31.5
1617753014.6898556,31.5
1617753019.7586322,31.5
1617753024.8910372,31.5
1617753030.117725,31.5
1617753035.4158084,31.5
1617753040.7106605,31.5
1617753046.0371296,31.5
1617753051.047926,31.5
1617753108.2043223,33.75
1617753113.2221503,33.75
1617753118.337739,33.75
1617753123.3078125,33.75
1617753128.3773332,33.75
1617753133.7721074,33.75
1617753138.833847,33.75
1617753144.2529454,33.75
1617753149.3683097,33.75
1617753154.4040792,33.75
1617753159.7224936,33.75
1617753164.8698437,33.75
1617753169.8591628,33.75
1617753174.944333,33.75
1617753180.062286,33.75
1617753185.1825564,33.75
1617753190.324607,33.75
1617753195.485167,33.75
1617753200.7114277,33.75
1617753205.8286443,33.75
1617753210.8843129,33.75
1617753215.9782484,33.75
1617753221.059336,33.75
1617753226.1301503,33.75
1617753231.0687594,33.75
1617753286.2919743,36.5
1617753291.2158296,38.5
1617753296.268112,38.5
1617753301.1405296,38.5
1617753306.063313,38.5
1617753311.1595433,38.5
1617753316.219123,38.5
1617753321.4686885,38.5
1617753326.565741,38.5
1617753331.7054574,38.5
1617753336.7755492,38.5
1617753341.8478475,38.5
1617753346.9657445,38.5
1617753352.1035926,38.5
1617753357.2307708,38.5
1617753362.3231304,38.5
1617753367.5065556,38.5
1617753372.6612117,38.5
1617753377.7893739,38.5
1617753382.955732,39.0
1617753388.1377761,39.0
1617753393.3022308,39.0
1617753398.0678751,39.0
1617753403.001811,39.0
1617753408.1362035,39.0
1617753465.6036186,39.75
1617753470.6826854,39.75
1617753475.8185232,39.75
1617753480.998389,39.75
1617753485.5934362,39.75
1617753490.792582,39.75
1617753495.9653087,39.75
1617753501.0692961,39.75
1617753506.4062703,39.75
1617753511.3484628,39.75
1617753516.4093137,39.75
1617753521.175161,39.75
1617753526.4853082,39.75
1617753531.541981,39.75
1617753536.3050685,39.75
1617753541.0163984,39.75
1617753545.7002718,39.75
1617753550.7943995,39.75
1617753555.90012,39.75
1617753561.1497087,39.75
1617753565.8508513,39.75
1617753570.9785964,39.75
1617753576.2561142,39.75
1617753581.289874,39.75
1617753586.576781,39.75
1617753642.843595,41.0
1617753647.5441864,41.75
1617753652.4499578,41.75
1617753657.434532,41.75
1617753662.6249304,41.75
1617753667.3559957,41.75
1617753672.2398922,41.75
1617753677.4834025,41.75
1617753682.8324113,41.75
1617753687.936063,41.75
1617753692.7874973,41.75
1617753697.8823404,41.75
1617753703.1098685,41.75
1617753708.3061752,41.75
1617753713.578561,41.75
1617753718.786654,41.75
1617753723.9660087,41.75
1617753729.0912926,41.75
1617753734.2301435,41.75
1617753739.3133037,41.75
1617753744.53205,41.75
1617753749.693041,41.75
1617753754.8534508,41.75
1617753760.039748,41.75
1617753765.130572,41.75
1617753822.2498236,42.75
1617753827.3684866,44.0
1617753832.496998,44.0
1617753837.670731,44.0
1617753842.81534,44.0
1617753848.0407186,44.0
1617753853.2358978,44.0
1617753858.5166974,44.0
1617753863.6729045,44.0
1617753868.7542539,44.0
1617753874.1087763,44.0
1617753879.353589,44.0
1617753884.4779563,44.0
1617753889.7440398,44.0
1617753894.8914623,44.0
1617753900.0664468,44.0
1617753905.2395093,44.0
1617753910.373487,44.0
1617753915.5559368,44.0
1617753920.7746923,44.0
1617753925.9386275,44.0
1617753930.921968,44.0
1617753936.1928394,44.0
1617753941.4537802,44.0
1617753946.6474328,44.0
1617754004.5321364,52.5
1617754009.658203,52.5
1617754014.8158495,52.5
1617754019.7291517,52.5
1617754024.79711,52.5
1617754029.9241912,52.5
1617754034.905962,52.5
1617754039.8645473,52.5
1617754045.0174282,52.5
1617754050.0774765,52.5
1617754055.2778106,52.5
1617754060.5100803,52.5
1617754065.7990737,52.5
1617754070.944927,52.5
1617754076.2386246,52.5
1617754081.4084451,52.5
1617754086.5110526,52.5
1617754091.406667,52.5
1617754096.8159015,52.5
1617754101.8126748,52.5
1617754107.0181744,52.5
1617754112.3813846,52.5
1617754117.4439971,52.5
1617754122.396319,52.5
1617754127.5239549,52.5
1617754182.6722648,53.5
1617754187.7763677,54.0
1617754192.809367,54.25
1617754197.76665,54.25
1617754202.8445814,54.25
1617754207.7988987,54.25
1617754212.9248981,54.25
1617754218.0666683,54.25
1617754223.2211328,54.25
1617754228.302035,54.25
1617754233.4826515,54.25
1617754238.6363811,54.25
1617754243.9025493,54.25
1617754248.998845,54.25
1617754254.2126067,54.25
1617754259.317519,54.25
1617754264.4917595,54.25
1617754269.7190156,54.25
1617754274.9715307,54.25
1617754280.241773,54.25
1617754285.5587735,54.25
1617754290.9850738,54.25
1617754296.2351158,54.25
1617754301.2438083,54.25
1617754306.4198132,54.25
1617754363.3030097,54.50000000000001
1617754368.261485,55.50000000000001
1617754373.1835043,55.50000000000001
1617754378.2339883,55.50000000000001
1617754383.4261036,55.50000000000001
1617754388.586044,55.50000000000001
1617754393.5660362,55.50000000000001
1617754398.7174869,55.50000000000001
1617754403.8853767,55.50000000000001
1617754408.8554184,55.50000000000001
1617754413.7521014,55.50000000000001
1617754418.8724697,55.50000000000001
1617754424.0936193,55.50000000000001
1617754429.3686705,55.50000000000001
1617754434.3720474,55.50000000000001
1617754439.4276986,55.50000000000001
1617754444.5648217,55.50000000000001
1617754449.7718973,55.50000000000001
1617754454.973693,55.50000000000001
1617754460.2491567,55.50000000000001
1617754465.3854206,55.50000000000001
1617754470.5693212,55.50000000000001
1617754475.6826236,55.50000000000001
1617754480.9228373,55.50000000000001
1617754485.9413047,55.50000000000001
1617754542.787981,56.99999999999999
1617754547.8250308,56.99999999999999
1617754552.8361778,56.99999999999999
1617754557.830881,56.99999999999999
1617754562.8147998,56.99999999999999
1617754567.8945463,56.99999999999999
1617754573.007998,56.99999999999999
1617754578.1254535,56.99999999999999
1617754583.0820973,56.99999999999999
1617754588.0989377,56.99999999999999
1617754593.427215,56.99999999999999
1617754598.657723,56.99999999999999
1617754603.8173387,56.99999999999999
1617754608.9098706,56.99999999999999
1617754614.1456313,56.99999999999999
1617754619.2652671,56.99999999999999
1617754624.4167244,56.99999999999999
1617754629.5488005,56.99999999999999
1617754634.5543482,56.99999999999999
1617754639.7355216,56.99999999999999
1617754644.7774298,56.99999999999999
1617754649.7282584,56.99999999999999
1617754654.8796825,56.99999999999999
1617754659.9841096,56.99999999999999
1617754665.1509442,56.99999999999999
1617754722.2747614,57.49999999999999
1617754727.4615421,58.75
1617754732.4829235,58.75
1617754737.568275,58.75
1617754742.7041278,58.75
1617754747.7009244,58.75
1617754752.7467425,58.75
1617754757.7081196,58.75
1617754762.6090777,58.75
1617754767.5538983,58.75
1617754772.5880768,58.75
1617754777.6690974,58.75
1617754782.7408822,58.75
1617754787.730971,58.75
1617754792.7608893,58.75
1617754797.8984227,58.75
1617754803.0235124,58.75
1617754808.051633,58.75
1617754813.0722315,58.75
1617754818.0202467,58.75
1617754823.1005478,58.75
1617754828.1921988,58.75
1617754833.427287,58.75
1617754838.74699,58.75
1617754843.7524374,58.75
1617754898.3680704,59.25
1617754903.345809,60.0
1617754908.5658958,60.0
1617754913.549515,60.0
1617754918.838816,60.0
1617754923.7377787,60.0
1617754928.7540247,60.0
1617754933.449689,60.0
1617754938.7618804,60.0
1617754943.5968745,60.0
1617754948.560048,60.0
1617754953.8397954,60.0
1617754959.2760546,60.0
1617754964.5505736,60.0
1617754969.3884509,60.0
1617754974.307172,60.0
1617754979.4838538,60.0
1617754984.9032521,60.0
1617754989.7906759,60.0
1617754994.924823,60.0
1617755000.0790608,60.0
1617755004.9052196,60.0
1617755009.7238967,60.0
1617755014.4362028,60.0
1617755019.458301,60.0
1617755074.4768233,61.75000000000001
1617755079.2355568,63.74999999999999
1617755084.0411527,63.74999999999999
1617755089.1218548,63.74999999999999
1617755093.9758947,63.74999999999999
1617755098.7696974,63.74999999999999
1617755103.8806252,63.74999999999999
1617755108.7469177,63.74999999999999
1617755113.953885,63.74999999999999
1617755118.9634657,63.74999999999999
1617755124.1051311,63.74999999999999
1617755129.0176122,63.74999999999999
1617755133.7954252,63.74999999999999
1617755138.5238233,63.74999999999999
1617755143.7143242,63.74999999999999
1617755149.1044142,63.74999999999999
1617755153.859835,63.74999999999999
1617755159.269385,63.74999999999999
1617755164.4292521,63.74999999999999
1617755169.2408125,63.74999999999999
1617755174.196151,63.74999999999999
1617755179.2849464,63.74999999999999
1617755184.1837897,63.74999999999999
1617755188.9966822,63.74999999999999
1617755193.9070911,63.74999999999999
1617755250.405711,64.25
1617755255.5436087,64.25
1617755260.3995714,64.25
1617755265.2712493,64.25
1617755270.3639715,64.25
1617755275.417484,64.25
1617755280.6766205,64.25
1617755285.8764915,64.25
1617755291.0113702,64.25
1617755296.11773,64.25
1617755301.2042441,64.25
1617755306.3691273,64.25
1617755311.583982,64.25
1617755316.6845343,64.25
1617755321.852759,64.25
1617755326.7580667,64.25
1617755331.8513129,64.25
1617755336.923051,64.25
1617755342.0188742,64.25
1617755347.1498308,64.25
1617755352.2717621,64.25
1617755357.4295502,64.25
1617755362.6243284,64.25
1617755367.669691,64.25
1617755372.847292,64.25
1617755429.5831084,64.25
1617755434.6422484,65.25
1617755439.5584238,65.25
1617755444.503741,65.25
1617755449.5984423,65.25
1617755454.6768878,65.5
1617755459.8947268,65.5
1617755465.0192256,65.5
1617755469.9502156,65.5
1617755475.0221298,65.5
1617755480.1963558,65.5
1617755485.3849177,65.5
1617755490.6127818,65.5
1617755495.653929,65.5
1617755500.6560094,65.5
1617755505.7392793,65.5
1617755510.812997,65.5
1617755515.9593127,65.5
1617755521.1004937,65.5
1617755526.2085485,65.5
1617755531.393948,65.5
1617755536.468463,65.5
1617755541.5675542,65.5
1617755546.639132,65.5
1617755551.792465,65.5
1617755607.305951,65.75
1617755612.1781774,65.75
1617755617.2610042,65.75
1617755622.3368955,65.75
1617755627.153636,65.75
1617755632.271139,65.75
1617755637.2867692,65.75
1617755642.4911046,65.75
1617755647.6673222,65.75
1617755652.7272768,65.75
1617755657.9217007,65.75
1617755662.9207606,65.75
1617755667.955853,65.75
1617755672.9309943,65.75
1617755678.023559,65.75
1617755683.1196477,65.75
1617755688.2785313,65.75
1617755693.3725483,65.75
1617755698.3746922,65.75
1617755703.6323009,65.75
1617755708.5164886,65.75
1617755713.4105735,65.75
1617755718.5451548,65.75
1617755723.843795,65.75
1617755728.649089,65.75
1617755783.229258,65.75
1617755788.2270558,65.75
1617755793.2467537,65.75
1617755798.1124947,65.75
1617755803.0711043,65.75
1617755808.0419698,65.75
1617755813.167336,65.75
1617755818.287126,65.75
1617755823.5097647,65.75
1617755828.689374,65.75
1617755833.7386534,65.75
1617755838.7240176,65.75
1617755843.572098,65.75
1617755848.6644804,65.75
1617755853.6233053,65.75
1617755858.4919345,65.75
1617755863.327424,65.75
1617755868.3473735,65.75
1617755873.3520494,65.75
1617755878.285481,65.75
1617755883.2741783,65.75
1617755888.3132703,65.75
1617755893.3708434,65.75
1617755898.5027745,65.75
1617755903.6197898,65.75
1617755959.7706668,65.75
1617755964.9227726,66.0
1617755969.8778799,66.0
1617755975.0044234,66.0
1617755980.146736,66.0
1617755985.2879438,66.0
1617755990.4184885,66.0
1617755995.5001237,66.0
1617756000.5062003,66.0
1617756005.5169141,66.0
1617756010.6055486,66.0
1617756015.617349,66.0
1617756020.530865,66.0
1617756025.657557,66.0
1617756030.8703132,66.0
1617756035.7666862,66.0
1617756041.0067165,66.0
1617756046.1012013,66.0
1617756051.1545591,66.0
1617756056.3897417,66.0
1617756061.47132,66.0
1617756066.6742346,66.0
1617756071.8339856,66.0
1617756076.983014,66.0
1617756082.0852187,66.0
1617756137.992404,66.0
1617756143.0824158,66.0
1617756148.1396785,66.0
1617756153.2444453,66.0
1617756158.2696617,66.0
1617756163.6366477,66.0
1617756168.8399887,66.0
1617756174.0305014,66.0
1617756179.2689414,66.0
1617756184.4364793,66.0
1617756189.6277351,66.0
1617756194.5866952,66.0
1617756199.7278373,66.0
1617756204.7638783,66.0
1617756209.8398328,66.0
1617756214.8135197,66.0
1617756219.871352,66.0
1617756224.9425223,66.0
1617756229.9225063,66.0
1617756234.959775,66.0
1617756239.912914,66.0
1617756245.0686176,66.0
1617756250.1840105,66.0
1617756255.29664,66.0
1617756260.4586947,66.0
1617756315.7933457,66.5
1617756320.7647498,66.5
1617756325.7639282,66.5
1617756330.7437449,66.5
1617756335.667793,66.5
1617756340.632076,66.5
1617756345.5199585,66.5
1617756350.4952362,66.5
1617756355.2899642,66.5
1617756360.47914,66.5
1617756365.6225257,66.5
1617756370.6655483,66.5
1617756375.846325,66.5
1617756380.9046738,66.5
1617756385.9764762,66.5
1617756390.9966242,66.5
1617756396.2438602,66.5
1617756401.5972812,66.5
1617756406.707624,66.5
1617756412.0001554,66.5
1617756417.4508877,66.5
1617756422.6505485,66.5
1617756428.0199504,66.5
1617756433.0272028,66.5
1617756438.2604926,66.5
1617756494.4161243,66.5
1617756499.2854931,66.5
1617756504.3903039,66.5
1617756509.2306926,66.5
1617756513.832816,66.5
1617756518.479128,66.5
1617756523.5643559,66.5
1617756528.7737234,66.5
1617756533.9360929,66.5
1617756539.1191454,66.5
1617756544.3568883,66.5
1617756549.3734145,66.5
1617756554.1927125,66.5
1617756558.9794874,66.5
1617756564.347248,66.5
1617756569.444529,66.5
1617756574.7485235,66.5
1617756579.7782562,66.5
1617756584.8734844,66.5
1617756589.851383,66.5
1617756594.9945037,66.5
1617756600.172632,66.5
1617756605.2766402,66.5
1617756610.3810608,66.5
1617756615.6284018,66.5
1617756670.0391636,66.5
1617756675.1543813,66.5
1617756680.1945908,66.5
1617756685.35704,66.5
1617756690.378774,66.5
1617756695.3937511,66.5
1617756700.3721733,66.5
1617756705.57254,66.5
1617756710.7129533,66.5
1617756715.7887685,66.5
1617756720.8158891,66.5
1617756725.8067296,66.5
1617756730.8640058,66.5
1617756736.0220263,66.5
1617756741.2043962,66.5
1617756746.214638,66.5
1617756751.4337127,66.5
1617756756.6497443,66.5
1617756761.7615736,66.5
1617756766.8098738,66.5
1617756771.7255595,66.5
1617756776.9093583,66.5
1617756781.9154372,66.5
1617756787.0254357,66.5
1617756792.0977616,66.5
1617756848.277977,66.5
1617756853.411332,66.75
1617756858.5135176,66.75
1617756863.6021776,66.75
1617756868.6433,66.75
1617756873.9812613,66.75
1617756879.2723694,66.75
1617756884.5212085,66.75
1617756889.7333798,66.75
1617756894.75161,66.75
1617756900.069731,66.75
1617756905.4033942,66.75
1617756910.5524127,66.75
1617756915.7583787,66.75
1617756921.0649397,66.75
1617756926.2349133,66.75
1617756931.4253256,66.75
1617756936.6339934,66.75
1617756941.7495308,66.75
1617756946.7245677,66.75
1617756952.2628667,66.75
1617756957.658544,66.75
1617756963.0433605,66.75
1617756968.311738,66.75
1617756973.380353,66.75
1617757029.8845294,66.75
1617757034.8196018,67.0
1617757039.8314888,67.0
1617757044.9441783,67.0
1617757050.106613,67.0
1617757055.0855,67.0
1617757060.2575197,67.0
1617757065.3595262,67.0
1617757070.3447475,67.0
1617757075.4861612,67.0
1617757080.6887984,67.0
1617757085.8670993,67.0
1617757091.0571246,67.0
1617757096.1130908,67.0
1617757101.184931,67.0
1617757106.3278964,67.0
1617757111.340947,67.0
1617757116.3940413,67.0
1617757121.5136225,67.0
1617757126.71273,67.0
1617757131.8464792,67.0
1617757136.9952636,67.0
1617757142.11235,67.0
1617757147.2861001,67.0
1617757152.4745705,67.0
1617757209.9075873,67.25
1617757214.957521,67.25
1617757220.019573,67.25
1617757225.182533,67.25
1617757230.0347118,67.25
1617757234.642824,67.25
1617757239.5444508,67.25
1617757244.2442029,67.25
1617757249.2341936,67.25
1617757254.6287012,67.25
1617757260.0673535,67.25
1617757265.1805344,67.25
1617757270.604547,67.25
1617757275.489344,67.25
1617757280.7656379,67.25
1617757285.6775668,67.25
1617757290.9250896,67.25
1617757295.7825627,67.25
1617757300.9624145,67.25
1617757305.9680452,67.25
1617757310.91831,67.25
1617757315.980236,67.25
1617757321.0987277,67.25
1617757326.2533169,67.25
1617757331.5398285,67.25
1617757389.5128655,67.25
1617757394.3795779,68.0
1617757399.3709269,68.0
1617757404.4495416,68.0
1617757409.6178186,68.0
1617757414.779878,68.0
1617757419.8709824,68.0
1617757424.8196337,68.0
1617757430.0352826,68.0
1617757435.2149074,68.0
1617757440.3101964,68.0
1617757445.4796538,68.0
1617757450.6678603,68.0
1617757455.9383943,68.0
1617757461.0899394,68.0
1617757466.1988933,68.0
1617757471.3108742,68.0
1617757476.4995375,68.0
1617757481.4717498,68.0
1617757486.5240998,68.0
1617757491.7300367,68.0
1617757496.807556,68.0
1617757502.019178,68.0
1617757507.2127252,68.0
1617757512.3985336,68.0
1617757567.8590512,68.0
1617757572.8438525,68.0
1617757577.7791398,68.0
1617757582.891694,68.0
1617757588.0719566,68.0
1617757593.265279,68.0
1617757598.3930638,68.0
1617757603.4875965,68.0
1617757608.9255428,68.0
1617757614.3514009,68.0
1617757619.4346976,68.0
1617757624.3223922,68.0
1617757629.5422916,68.0
1617757634.8592567,68.0
1617757640.1497161,68.0
1617757645.3705244,68.0
1617757650.38154,68.0
1617757655.37666,68.0
1617757660.518306,68.0
1617757665.6628244,68.0
1617757670.7007515,68.0
1617757675.828115,68.0
1617757681.0578108,68.0
1617757686.2398033,68.0
1617757691.59077,68.0
1617757747.1893575,68.25
1617757752.3183773,68.5
1617757757.5101974,68.5
1617757762.6391718,68.5
1617757767.595217,68.5
1617757772.6161146,68.5
1617757777.688419,68.5
1617757782.6726735,68.5
1617757787.7363093,68.5
1617757792.864549,68.5
1617757798.086878,68.5
1617757803.1263597,68.5
1617757808.2331238,68.5
1617757813.4025576,68.5
1617757818.5115912,68.5
1617757823.2736583,68.5
1617757827.929893,68.5
1617757832.632258,68.5
1617757837.7845275,68.5
1617757842.862813,68.5
1617757847.8086379,68.5
1617757852.657065,68.5
1617757857.7595322,68.5
1617757862.753751,68.5
1617757867.630833,68.5
1617757922.9600775,68.5
1617757927.925531,69.25
1617757932.8988469,69.25
1617757937.8954384,69.25
1617757942.8565984,69.25
1617757947.82881,69.25
1617757952.8972788,69.25
1617757957.962137,69.25
1617757963.064154,69.25
1617757968.0896418,69.25
1617757973.1804776,69.25
1617757978.423001,69.25
1617757983.5585709,69.25
1617757988.5504842,69.25
1617757993.593827,69.25
1617757998.6837602,69.25
1617758003.810965,69.25
1617758009.019691,69.25
1617758014.0220895,69.25
1617758018.9886892,69.25
1617758024.1943154,69.25
1617758029.3135774,69.25
1617758034.5696237,69.25
1617758039.8146105,69.25
1617758044.9144003,69.25
